ObjectId,DBA_Name,License_Effective_Date,NAICS_Code,NAICS_Description,Exempt,City,State,Zip_Code
3716,DEPENDABLE CLEANERS #25,1/1/1986,'10-7219,LAUNDRY & GARMENT SVCS,No,BOULDER,CO,80302
3717,"DMHR ENTERPRISES, LLC",5/22/2014,'06-4959,SANITARY SERVICES ALL OTHER,No,Boulder,CO,80304
3718,DANIEL RIGGAN & STEPHANIE DUEGER,2/19/2019,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80305
3719,DANIEL SAUERBRUN,1/22/2018,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80301
3720,DANIEL ZAHNER,2/23/2018,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80302
3721,DANIELJODERPHOTOGRAPHY.COM,5/31/2015,'10-7221,PHOTOGRAPHIC STUDIO-PORTRAIT,No,Boulder,CO,80303
3722,DANIELLE LANSLOTS ART,11/15/2018,'05-5900,MISC RETAIL,No,Boulder,CO,80302
3723,DANISH FURNITURE OF COLORADO INC,12/1/2018,'04-5712,FURNITURE STORES,No,Longmont,CO,80501
3724,DANK BY PANK,12/1/2018,'14-8105,Rec Marijuana Grow Facilities,No,Boulder,CO,80301
3725,DANTE PEROZZI JEWELRY ,12/14/2019,'10-3910,JEWELRY,No,Lakewood,CO,80215
3726,DARANT DISTRIBUTING CORPORATION ,1/1/2019,'10-5000,WHOLESALE TRADE - DURABLE GOOD,No,Denver,CO,80229
3727,DARCIE SHIVELY & JOHN KIESELHORST,12/12/2017,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
3728,DARCY ELLIS LLC,11/5/2012,'10-7231,BEAUTY SHOPS A,No,Boulder,CO,80301
3729,DARIEN BOGART ,7/20/2019,'05-5900,MISC RETAIL,No,Pueblo WEST,CO,81007
3730,DARILYN DESIGNS,12/10/2017,'05-5900,MISC RETAIL,No,Lakewood,CO,80227
3731,DARIN B PETERSON & BRENNA H. BULTER,3/20/2017,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80305
3732,DARK HORSE,7/15/1993,'02-5812,EATING PLACES,No,BOULDER,CO,80303
3733,DARK HORSE ORIGAMI,10/4/2015,'10-3964,COSTUME JEWELRY EXCEPT PRECIOUS METALS-MFG,No,Boulder,CO,80304
3734,DARK RABBIT MUSIC LLC,1/6/2020,'10-3930,MUSICAL INSTR,No,Ward,CO,80481
3735,DARLEEN'Z DILLAZ ,7/11/2019,'02-5812,EATING PLACES,No,Englewood,CO,80113
3736,DARMIN ENTERPRISES,4/1/1995,'05-5963,HOME BASED & DIRECT SALES,No,LONGMONT,CO,80503
3737,DARREN ROEBUCK,2/23/2018,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80305
3738,DARRYL GEOFFREY HOUGHTON,1/1/2000,'05-5963,HOME BASED & DIRECT SALES,No,BOULDER,CO,80303
3739,"DARSAN, INC",1/1/1998,'10-8099,HEALTH SERVICES ALL OTHER,No,BOULDER,CO,80302
3740,DART INC,6/7/2005,'10-8699,MISC MEMBERSHIP ORGS,Yes,BOULDER,CO,80301
3741,DARVIN L AYRE,2/1/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
3742,DARWILL INC,1/1/2019,'10-7331,DIRECT MAIL ADVERTISING SVCS,No,Hillside,IL,60162
3743,DASEIN DESIGNS,7/21/2018,'05-5900,MISC RETAIL,No,Santa Fe,NM,87505
3744,DASH MEDICAL GLOVES INC,11/1/2013,'10-3840,MEDICAL INSTR & SUPPLIES,No,Franklin,WI,53132
3745,"DATA AND CABLING SOLUTIONS, INC",4/18/2009,'06-4899,COMMUNICATIONS ALL OTHER,No,Colorado Springs,CO,80909
3746,DATA CABLING SERVICE INC,10/1/2001,'09-1731,ELECTRICAL WORK,No,BOISE,ID,83709-1679
3747,"DATA CENTER, INC",7/30/2009,'10-7389,BUSINESS SERVICES ALL OTHER,No,HUTCHINSON,KS,67501
3748,"DATA DOCTORS FRANCHISE SYSTEMS, INC",9/1/2009,'10-7389,BUSINESS SERVICES ALL OTHER,No,BOULDER,CO,80302
3749,DATA SALES CO INC,5/20/1988,'12-7379,COMPUTER RELATED SVCS,No,BURNSVILLE,MN,55337
3750,DATA SOFTWARE SERVICES LLC,10/1/2018,'12-7372,COMPUTER SOFTWARE,No,Valdosta,GA,31602
3751,"DATA SYSTEMS INTERNATIONAL, INC",4/30/2013,'12-7372,COMPUTER SOFTWARE,No,Kansas City,MO,64106
3752,"DATA VISTA, INC",1/1/2014,'12-7378,COMPUTER MAINTENANCE,No,Westampton,NJ,8060
3753,DATASCOPE PATIENT MONITORING,5/1/2008,'10-3841,SURGICAL MEDICAL DENTAL INSTRUMENTS-MFG,No,MAHWAH,NJ,7430
3754,"Crystal Clear Hot Tub Services, LLC",9/12/2012,'05-5999,MISC RETAIL STORES,No,Hudson,CO,80642
3755,DMI TECHNOLOGIES INC,6/1/2018,'09-1700,SPECIAL TRADE CONTRACTORS A,No,Fort Worth,TX,75050
3756,DELL USA L.P.,1/1/2014,'10-5000,WHOLESALE TRADE - DURABLE GOOD,No,Round Rock,TX,78682
3757,DEPOT SQUARE APTS LLC,8/1/2015,'10-6513,APARTMENT BUILDING OPERATORS,No,Boulder,CO,80301
3758,Curry N Kebob,2/18/2012,'02-5812,EATING PLACES,No,Boulder,CO,80301
3759,DIANA WRIGHT INTERIOR DESIGN,12/12/2016,'04-5719,MISC HOME FURN STORES,No,Boulder,CO,80305
3760,D H PACE DOOR SERVICES,4/1/2005,'08-5211,LUMBER & OTHER BLDG MATS,No,Olathe,KS,66061
3761,DATEX-OHMEDA INC,10/1/1990,'10-5086,PROFESSIONAL EQPMT/SUPPLIES-WHLSL,No,BOULDER,CO,80301
3762,D L English Design Studio Inc,7/15/2015,'04-5700,FURNITURE & HOME FURNISHINGS,No,Pasadena,CA,91105
3763,DIANA'S DECOR ,12/8/2019,'05-5900,MISC RETAIL,No,Boulder,CO,80304
3764,DMITRY ZVIAGINTSEV,5/1/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80302
3765,DELMC BUILDERS INC,3/1/1990,'09-1521,SINGLE FAMILY HOUSING CONSTRUCTION,No,LONGMONT,CO,80504
3766,"DEPUY SYNTHES SALES, INC",1/1/2013,'10-5047,MEDICAL DENTAL HOSPITAL EQPMT-WHLSL,No,Raynham,MA,02767-0350
3767,DNI HEATING/AC/REFRIGERATN INC,4/1/1997,'09-1711,PLUMBING HTG A/C,No,Loveland,CO,80537
3768,DEREK & SHANNON LISTON,1/23/2018,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80305
3769,"DELTA EFFECTS, LLC",11/1/2013,'10-7299,MISC PERSONAL SERVICES,No,Boulder,CO,80301
3770,DNM EVENTS,4/1/2019,'10-8621,PROFESSIONAL ORGS,No,Denver,CO,80216
3771,DEREK CICCHITTO,6/30/2017,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80301
3772,DELTEK SYSTEMS INC,8/1/1996,'05-5999,MISC RETAIL STORES,No,HERNDON,VA,20171-2823
3773,"DOCTORS ASSOCIATES, INC",1/1/1997,'10-7394,EQUIP RENTAL & LEASING/NO CARS,No,MILFORD,CT,06461-3059
3774,DEREK MCALISTER,11/22/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80303
3775,DELUSIONS OF GRANDEUR,1/1/2017,'03-5699,MISC APPAREL,No,Longmont,CO,80503
3776,DOCTORS IN TRAINING.COM,8/10/2012,'10-7399,MISC BUSINESS SVCS,No,Fort Worth,TX,76107
3777,DEREK S & MICHELENE KUHR,8/15/2017,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
3778,DELUXE FINANCIAL SERVICES INC,8/1/1997,'05-5999,MISC RETAIL STORES,No,SHOREVIEW,MN,55126-2966
3779,"DOCUMENT TECHNOLOGIES OF COLORADO, LLC",12/1/2004,'10-7333,COMMERCIAL PHOTO & ART,No,DENVER,CO,80202
3780,DEREK VAN WESTRUM & JENNIFER NICOLL,2/8/2017,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80305
3781,DERMATOLOGY SPECIALISTS,8/1/2007,'10-8011,PHYSICIANS,No,Boulder,CO,80304
3782,DEROYAL INDUSTRIES INC,10/1/2014,'10-3999,MANUFACTURING ALL OTHER,No,Powell,TN,37849
3783,DESCARTES SYSTEMS (USA) LLC,12/6/2016,'12-7372,COMPUTER SOFTWARE,No,Atlanta,GA,30339
3784,DESERT WILLOW LLC,12/10/2017,'05-5900,MISC RETAIL,No,Wellington,CO,80549
3785,DESERTFIGDESIGNS ,6/14/2019,'10-3910,JEWELRY,No,Santa Fe,NM,87508
3786,"DESIGN ADVENTURES, LLC",9/1/2016,'10-8999,MISC SERVICES B,No,Denver,CO,80206
3787,DESIGN AND PRODUCTION INCORPORATED,10/1/2016,'10-8411,MUSEUMS & ART GALLERIES A,No,Lorton,VA,22079
3788,DESIGN MECHANICAL INC,6/1/1998,'09-1711,PLUMBING HTG A/C,No,LOUISVILLE,CO,80027
3789,DESIGN PLUS,7/1/2010,'10-7389,BUSINESS SERVICES ALL OTHER,No,BOULDER,CO,80301
3790,DESIGN RESOURCE GROUP,1/1/2004,'04-5712,FURNITURE STORES,No,Denver,CO,80205
3791,"DESIGN WITHIN REACH, INC",3/15/2005,'04-5712,FURNITURE STORES,No,BOULDER,CO,80302
3792,"DESIGN WORKS ENGINEERING, LLC",10/15/2004,'10-7389,BUSINESS SERVICES ALL OTHER,No,ERIE,CO,80516-5404
3793,DESIGNOSAUR ,11/6/2018,'10-8900,MISC SERVICES A,No,Boulder,CO,80301
3794,DESIGNS BY ELLE,9/15/2018,'05-5900,MISC RETAIL,No,Lafayette,CO,80026
3795,DESIGNS FOR LIVING,1/1/1983,'05-5963,HOME BASED & DIRECT SALES,No,LONGMONT,CO,80503
3796,DESKS INCORPORATED ,5/1/2019,'04-5712,FURNITURE STORES,No,Denver,CO,80204
3797,DESTINATION FITNESS APPAREL ,5/22/2019,'03-5600,APPAREL & ACCESSORY STORES,No,Duluth,MN,55803
3798,DEVELOPMENT CORPORATION FOR ISRAEL ,6/2/2019,'10-6163,LOAN BROKERS,No,New York,NY,10022
3799,DEVELOPMENT PLUS INC,4/4/2019,'05-5900,MISC RETAIL,No,Novato,CA,94949
3800,"DEY DISTRIBUTING, INC.",3/1/2015,'10-5064,ELECTRICAL APPLIANCES-WHLSL,No,Vadnais Heights,MN,55106
3801,DFINE BRANDING LLC,8/21/2013,'05-5900,MISC RETAIL,No,Denver,CO,80216
3802,DG COLORADO SOLAR LLC,10/26/2019,'09-1796,INSTALLATION BUILDING EQUIPMENT,No,Juno Beach,FL,33408
3803,DHARMA VIBRATION,3/1/2016,'10-8299,MISC SCHOOLS,No,Boulder,CO,80304
3804,DHARMACON INC,12/1/2018,'10-3811,"ENGINEERING,SCIENTIFIC RESEARCH EQPMT-MFG",No,Lafayette,CO,80026
3805,DIACUT INC ,7/24/2019,'10-3999,MANUFACTURING ALL OTHER,No,Palmer Lake,CO,80133
3806,"DIALPAD, INC.",3/1/2015,'06-4813,TELEPHONE NOT RADIOTELEPHONE,No,San Francisco,CA,94111
3807,"DIAMABRUSH, LLC.",7/1/2015,'05-5900,MISC RETAIL,No,Madison Heights,MI,48071
3808,DIAMOND BASEBALL OF BOULDER INC,1/1/1996,'09-1799,SPECIAL TRADE CONTRACTORS B,Yes,BOULDER,CO,80302-6914
3809,DIAMOND CUSTOM PAINTING,4/5/2004,'09-1721,PAINTING,No,BOULDER,CO,80305
3810,DIAMOND LIGHT HEALING,7/6/2016,'10-7299,MISC PERSONAL SERVICES,No,Boulder,CO,80305
3811,DIAMOND VOGEL PAINTS,6/1/1990,'08-5231,"PAINT,GLASS & WALLPAPER",No,BOULDER,CO,80301
3812,DIANA ANDERSEN ,10/26/2019,'05-5900,MISC RETAIL,No,Broomfield,CO,80023
3813,DIANA SHUKIS,4/29/2019,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
3814,DIANE & SCOTT NULL,6/1/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
3815,D L PETERSON TRUST,1/1/1984,'10-7394,EQUIP RENTAL & LEASING/NO CARS,No,SPARKS,MD,21152
3816,DAUGHTERS OF CULTURE ,6/11/2019,'03-5621,WOMENS CLOTHING,No,Los Angeles,CA,90019
3817,DIANE BRENTON,1/20/2017,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
3818,DOCUPET ,11/1/2018,'12-7372,COMPUTER SOFTWARE,No,Syracuse,NY,13202
3819,"DELUXE PLUMBING & HEATING, LLC",1/1/1998,'09-1711,PLUMBING HTG A/C,No,FIRESTONE,CO,80520
3820,DAVE HOFFNER PHOTOGRAPHY ,10/5/2018,'10-7221,PHOTOGRAPHIC STUDIO-PORTRAIT,No,Colorado Springs,CO,80922
3821,D MARDEN INTERIOR DESIGN,4/20/2005,'10-7389,BUSINESS SERVICES ALL OTHER,No,BOULDER,CO,80304
3822,DIANE KREMER JEWELRY ,12/9/2018,'10-3910,JEWELRY,No,Longmont,CO,80504
3823,"DODGEWERKS, INC",7/1/2005,'10-7349,BLDG MAINTENANCE SVCS,No,ARVADA,CO,80004
3824,"DOG SPOT, LLC",5/3/2004,'10-7299,MISC PERSONAL SERVICES,No,BOULDER,CO,80303
3825,DOGMA CATMA PET SITTING,5/2/2006,'10-7299,MISC PERSONAL SERVICES,No,BOULDER,CO,80301
3826,"DOHN CONSTRUCTION, INC",4/1/2001,'09-1542,GENERAL CONTRACTORS-NONRESIDENTIAL,No,FORT COLLINS,CO,80525
3827,DOLAN NORTHWEST LLC,1/1/2019,'10-3646,LIGHTING INDUSTRIAL-MFG,No,Portland,OR,97209
3828,DOLLAR TREE #07518,8/2/2018,'05-5999,MISC RETAIL STORES,No,Boulder,CO,80303
3829,DOMBROWSKI - SOBEL ARTS,10/1/2013,'05-5963,HOME BASED & DIRECT SALES,No,Boulder,CO,80304
3830,DOMINICANOS UNIDOS EN COLORADO ,6/28/2019,'10-8600,MEMBERSHIP ORGANIZATIONS,Yes,Centennial,CO,80015
3831,DOMINO'S PIZZA ,12/1/2018,'02-5812,EATING PLACES,No,Boulder,CO,80301
3832,"DOMINO'S PIZZA DISTRIBUTION, LLC",4/16/2007,'10-5087,SERVICE EQUIPMENT-WHLSL,No,ANN ARBOR,MI,48106
3833,DOMINO'S PIZZA INC,1/1/1985,'02-5812,EATING PLACES,No,BOULDER,CO,80302
3834,DON'S CUSTOM CABINETS INC,1/1/1994,'10-2599,FURNITURE & FIXTURES ALL OTHER,No,LONGMONT,CO,80501
3835,DONALD ENLOW ENTERPRISES,10/1/2013,'05-5963,HOME BASED & DIRECT SALES,No,Boulder,CO,80302
3836,DONALD M. STONEBRAKER,4/21/2017,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
3837,D&K PRINTING INC,3/27/1972,'10-2752,COMMERCIAL PRINTING C,No,Boulder,CO,80303
3838,DAVEN HENZE & ELENA HARTOONIAN,1/31/2017,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80302
3839,"DELUXE SMALL BUSINESS SALES, INC",7/1/2005,'05-5943,STATIONERY STORES,No,SHOREVIEW,MN,55126
3840,DIANNE HACKETT,10/1/2014,'05-5999,MISC RETAIL STORES,No,Boulder,CO,80302
3841,DAVEY TREE EXPERT COMPANY,1/1/2008,'10-783,TREE SERVICE,No,BROOMFIELD,CO,80020
3842,"D&L LADDER COMPANY, INC",12/1/2009,'02-5812,EATING PLACES,No,BOULDER,CO,80301
3843,DEMAND MANAGEMENT INC,2/17/2005,'12-7371,COMPUTER PROGRAMMING,No,ATLANTA,GA,30305
3844,DICK'S SPORTING GOODS,5/27/2010,'05-5941,SPORTING GOODS & BIKE SHOPS,No,BOULDER,CO,80306
3845,DAVID & ADELE HAYNES,10/4/2019,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80302
3846,D'Angelo's Deli,10/2/2012,'02-5812,EATING PLACES,No,Boulder,CO,80301
3847,DEMCO INC ,1/10/2019,'05-5900,MISC RETAIL,No,Madison,WI,53704
3848,DICK'S SPORTING GOODS,7/16/2019,'05-5941,SPORTING GOODS & BIKE SHOPS,No,Coraopolis,PA,15108
3849,DAVID & ALLISON BOXALL,5/18/2017,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80303
3850,"D-A LUBRICANT CO, INC",2/19/2003,'10-2899,CHEMICAL ALL OTHER,No,Lebanon,IN,46052
3851,DEMDACO ,10/1/2019,'05-5900,MISC RETAIL,No,Leawood,KS,66209
3852,"DICKENSHEET & ASSOCIATES, INC.",4/8/1995,'10-7389,BUSINESS SERVICES ALL OTHER,No,Denver,CO,80223
3853,DAVID & COLLEEN NEUMANN,3/20/2019,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80305
3854,D.MCKNIGHT LLC,1/15/2018,'10-7392,CONSULTING SERVICES,No,Boulder,CO,80303
3855,DENEUVE CONSTRUCTION SERVICES,1/14/1977,'09-1521,SINGLE FAMILY HOUSING CONSTRUCTION,No,BOULDER,CO,80302
3856,DICKSTEIN VINCENT WILLIAM,5/1/1988,'05-5963,HOME BASED & DIRECT SALES,No,LOUISVILLE,CO,80027
3857,DAVID & LOLLY GARDINER,2/1/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
3858,D.P.DOUGH,5/1/2007,'02-5812,EATING PLACES,No,BOULDER,CO,80302
3859,"DENFELD, THOMAS & JEANETT",1/27/1975,'05-5963,HOME BASED & DIRECT SALES,No,BOULDER,CO,80303
3860,DICTOGUARD SECURITY ALARM SYSTEMS INC,5/25/1977,'10-5063,ELECTRICAL APPARATUS-WHLSL,No,GREELEY,CO,80631
3861,DAVID & MISTI GROVES,5/3/2019,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
3862,DA GABI CUCINA,1/1/2005,'02-5812,EATING PLACES,No,BOULDER,CO,80304-1135
3863,DENIM N ROSES ,6/3/2018,'03-5600,APPAREL & ACCESSORY STORES,No,Whitehall,MT,59759
3864,"DENISE POWELL, LIC MASSAGE THERAPIST",4/15/2009,'10-7299,MISC PERSONAL SERVICES,No,BOULDER,CO,80304
3865,DENISE WOOD HEIL ,11/24/2018,'10-2730,BOOKS,No,Steamboat Springs,CO,80487
3866,DENNIS WILLIAMS ,12/8/2019,'10-3910,JEWELRY,No,Denver,CO,80220
3867,DENOVO VENTURES LLC,2/15/2017,'12-7372,COMPUTER SOFTWARE,No,Boulder,CO,80301
3868,DENT WIZARD INTERNATIONAL CORP,9/1/2004,'10-7532,BODY REPAIR,No,CENTENNIAL,CO,80121
3869,"DENTAL AID, INC",1/1/2008,'10-8699,MISC MEMBERSHIP ORGS,Yes,Boulder,CO,80305
3870,DENTAL SOLUTIONS LLC,2/8/2017,'05-5999,MISC RETAIL STORES,No,Centennial,CO,80112
3871,DENTISTRY FOR YOU,2/8/1997,'10-8021,DENTISTS,No,BOULDER,CO,80305
3872,DENTS BY HAND ,5/16/2019,'10-7538,GENERAL AUTO REPAIR,No,Boulder,CO,80301
3873,DENTSPLY PROSTHETICS US LLC,6/1/2011,'10-3841,SURGICAL MEDICAL DENTAL INSTRUMENTS-MFG,No,YORK,PA,17405
3874,DENVER ATHLETIC SUPPLY INC ,8/1/2019,'05-5941,SPORTING GOODS & BIKE SHOPS,No,Englewood,CO,80110
3875,DENVER BALLOONS AND EVENTS,5/24/2018,'10-7973,AMUSEMENT,No,Westminster,CO,80021
3876,DENVER CUTLERY INC,10/1/2009,'10-7389,BUSINESS SERVICES ALL OTHER,No,DENVER,CO,80221
3877,"DENVER DOOR WORKS, LLC",8/1/2001,'10-7389,BUSINESS SERVICES ALL OTHER,No,ARVADA,CO,80007-6958
3878,DENVER DOORS & CLOSETS,6/1/2017,'10-8999,MISC SERVICES B,No,Centennial,CO,80112
3879,DENVER DUMB FRIENDS LEAGUE,6/23/2004,'10-8699,MISC MEMBERSHIP ORGS,Yes,DENVER,CO,80231
3880,DENVER EAST MACHINERY COMPANY ,10/1/2019,'10-3531,MACHINERY & EQUIPMENT,No,Aurora,CO,80011
3881,DENVER ELEVATOR COMPANY ,12/3/2018,'10-7600,MISC REPAIR SERVICES,No,Denver,CO,80231
3882,DENVER FASHION TRUCK LLC,8/4/2018,'03-5600,APPAREL & ACCESSORY STORES,No,Denver,CO,80211
3883,DENVER GLASS INTERIORS LLC,1/1/2017,'05-5999,MISC RETAIL STORES,No,Englewood,CO,80110
3884,DENVER INDUSTRIAL PUMPS INC,10/1/1994,'05-5999,MISC RETAIL STORES,No,GOLDEN,CO,80403
3885,DENVER JEWISH CHAMBER OF COMMERCE,5/21/2019,'10-8661,RELIGIOUS ORGANIZATIONS,Yes,Aurora,CO,80014
3886,DENVER MATTRESS CO,6/1/2001,'04-5712,FURNITURE STORES,No,BOULDER,CO,80303
3887,DENVER MUSEUM OF NATURE AND SCIENCE ,6/28/2019,'10-8411,MUSEUMS & ART GALLERIES A,Yes,Denver,CO,80205
3888,DENVER NUGGETS,9/8/2019,'10-8621,PROFESSIONAL ORGS,No,Denver,CO,80204
3889,DENVER PROPANE EXCHANGE LLC,10/1/2013,'05-5999,MISC RETAIL STORES,No,Brighton,CO,80601
3890,DAHL & KEENAN,3/1/2011,'05-5999,MISC RETAIL STORES,No,Boulder,CO,80301
3891,DAVID & MOLLY KIRK,2/8/2019,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80302
3892,DIDOMENICO STUDIO,4/1/2014,'05-5900,MISC RETAIL,No,Boulder,CO,80304
3893,DAVID & NANCY TURNER,6/27/2018,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80305
3894,DAIKIN APPLIED,1/1/1992,'10-3599,MACHINERY ALL OTHER-MFG,No,MINNEAPOLIS,MN,55441
3895,DIEBOLD GLOBAL FINANCE CORPORATION,3/1/1999,'07-7515,PASSENGER CAR LEASING,No,N CANTON,OH,44720
3896,DAVID & PATRICIA L RUBIO,3/1/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
3897,DAIKON,11/20/2019,'02-5812,EATING PLACES,No,Boulder,CO,80301
3898,DIEBOLD INCORPORATED,10/1/1970,'05-5999,MISC RETAIL STORES,No,CANTON,OH,44711
3899,DAVID A YAFFE & CHRISTIE E NORTHROP,7/7/2017,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
3900,DAILY CAMERA,2/1/2006,'10-2711,NEWSPAPER PUBLISHING,No,BOULDER,CO,80302
3901,DIEGO BONTA & ANGELA FRYER,4/10/2019,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80302
3902,DAVID BRANSON,3/30/2018,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80303
3903,DAIMLER TRUST,10/1/2007,'07-7515,PASSENGER CAR LEASING,No,FARMINGTON HILLS,MI,48331
3904,DAIN RAUSCHER INC,7/1/1995,'10-6211,SECURITY BROKERS & DEALERS,No,BOULDER,CO,80302
3905,DAIRY ARTS CENTER,1/1/1994,'10-8699,MISC MEMBERSHIP ORGS,Yes,BOULDER,CO,80302
3906,DAIRY QUEEN,1/1/1997,'02-5812,EATING PLACES,No,BOULDER,CO,80301
3907,DAIRY QUEEN #12406,12/30/1986,'02-5812,EATING PLACES,No,BOULDER,CO,80303
3908,DAKINI LOVE,11/24/2018,'05-5900,MISC RETAIL,No,Hotchkiss,CO,81419
3909,DAKOTA HILLS,10/5/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
3910,DAKTRONICS,8/15/2003,'05-5999,MISC RETAIL STORES,No,BROOKINGS,SD,57006-5128
3911,DAKY NATIVE TREASURE,5/26/2018,'05-5999,MISC RETAIL STORES,No,Lakewood,CO,80215
3912,"DAL-TILE DISTRIBUTION, INC",10/1/2010,'08-5211,LUMBER & OTHER BLDG MATS,No,CALHOUN,GA,30701
3913,DALCO INDUSTRIES ,6/1/2019,'10-3400,FABRICATED METAL PRODS,No,Denver,CO,80239
3914,DALE HICKS,2/21/2008,'10-7299,MISC PERSONAL SERVICES,No,Boulder,CO,80304
3915,DALE ROSE POTTERY,12/1/1997,'05-5999,MISC RETAIL STORES,No,BOULDER,CO,80304
3916,DALLICE TYLEE,1/5/2018,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80305
3917,"DAMIANA, LLC",8/19/2013,'10-8049,"OFFICES OF HEALTH PRACT, NEC",No,Boulder,CO,80301
3918,DAMSEL IN DEFENSE,7/1/2017,'05-5999,MISC RETAIL STORES,No,Boise,ID,83709
3919,DAN & DARCY REIVICH,5/16/2018,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80303
3920,DAN BAUMBACH PHOTOGRAPHY,10/2/2010,'05-5999,MISC RETAIL STORES,No,BOULDER,CO,80304
3921,DAN RICHARDSON,3/20/2018,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80305
3922,DANA BIRKE DESIGNS ,12/1/2017,'10-3910,JEWELRY,No,Boulder,CO,80302
3923,DANA ECHOLS,7/10/2018,'05-5900,MISC RETAIL,No,Windsor,CO,80550
3924,DANA J SOLOMON,12/4/2017,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
3925,"DANA ROMANOFF PHOTOGRAPHY, LLC",5/12/2009,'05-5999,MISC RETAIL STORES,No,Boulder,CO,80305
3926,DANA SOFTWARE DEVELOPMENT,8/1/2007,'12-7379,COMPUTER RELATED SVCS,No,BOULDER,CO,80304
3927,DANCE TO BE FREE ,6/20/2019,'10-7911,"DANCE HALLS STUDIOS,SCHOOLS",Yes,Boulder,CO,80304
3928,DANCE UFO LLC,6/5/2018,'05-5900,MISC RETAIL,No,Boulder,CO,80304
3929,DANCE UR ASH OFF LLC,10/1/2018,'10-7911,"DANCE HALLS STUDIOS,SCHOOLS",No,Boulder,CO,80301
3930,DANCING GRAINS WOODWORKS,1/1/2015,'04-5719,MISC HOME FURN STORES,No,Boulder,CO,80302
3931,DANCONIAS,7/1/2017,'05-5900,MISC RETAIL,No,Boulder,CO,80301
3932,DANDELION (THE),10/18/2011,'15-8109,Med Marijuana Retail Business,No,BOULDER,CO,80302
3933,DANDYLINES,1/1/1984,'05-5963,HOME BASED & DIRECT SALES,No,BOULDER,CO,80303
3934,DIESEL SERVICE AND SUPPLY,4/1/2019,'10-3531,MACHINERY & EQUIPMENT,No,Brighton,CO,80603
3935,DIETER BRUHN,1/31/2017,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80301
3936,DIETERICH STANDARD INC,7/1/1996,'10-3824,TOTALIZING FLUID METERS-MFG,No,BOULDER,CO,80301
3937,DIG IT FOOD TUK,6/10/2017,'02-5812,EATING PLACES,No,Broomfield,CO,80021
3938,DIGI-KEY CORPORATION,11/1/2006,'10-5065,ELECTRONIC PARTS AND EQUIPMENT,No,THIEF RIVER FALLS,MN,56701
3939,DIGITAL ART STUDIO SEMINARS LLC,1/1/2014,'05-5900,MISC RETAIL,No,Boulder,CO,80303
3940,DIGITAL MEDIA INNOVATIONS ,7/29/2019,'10-3690,MISC ELEC EQUIP,No,Englewood,CO,80113
3941,DIGITAL MEDIA LLC,4/13/2018,'10-8900,MISC SERVICES A,No,Omaha,NE,68154
3942,DIGITAL323 INC,5/1/2019,'11-5734,COMPUTER AND SOFTWARE STORES,No,Greenwood Village,CO,80111
3943,DIGITALGLOBE INC,12/13/2018,'10-8911,ENGINEERING & ARCHITECTS,No,Westminster,CO,80234
3944,DIGITECH COMPUTER NETWORK CONSULTANTS,1/1/1999,'12-7379,COMPUTER RELATED SVCS,No,DENVER,CO,80221
